2theta_deg,I
2.434922672176277e-09,26324.826
2.4352312426745965e-09,26320.719
2.4355398131729166e-09,26311.164
2.4358483836712367e-09,26304.45
2.4361569541695568e-09,26295.967
2.436465524667876e-09,26296.332
2.4367740951661957e-09,26295.62
2.4370826656645158e-09,26292.256
2.4373912361628354e-09,26290.45
2.4376998066611555e-09,26289.588
2.4380083771594756e-09,26288.148
2.438316947657795e-09,26288.895
2.438625518156115e-09,26280.797
2.438934088654435e-09,26277.125
2.439242659152755e-09,26271.48
2.4395512296510748e-09,26271.625
2.439859800149395e-09,26265.436
2.4401683706477145e-09,26258.967
2.4404769411460338e-09,26252.594
2.440785511644354e-09,26255.137
2.441094082142674e-09,26255.582
2.4414026526409936e-09,26252.414
2.4417112231393137e-09,26248.66
2.4420197936376334e-09,26244.246
2.4423283641359534e-09,26246.986
2.442636934634273e-09,26243.326
2.442945505132593e-09,26244.58
2.4432540756309133e-09,26243.031
2.443562646129233e-09,26247.152
2.4438712166275526e-09,26248.73
2.4441797871258727e-09,26248.586
2.4444883576241924e-09,26249.781
2.444796928122512e-09,26251.113
2.445105498620832e-09,26248.61
2.445414069119152e-09,26244.303
2.4457226396174714e-09,26240.934
2.446031210115792e-09,26246.676
2.4463397806141116e-09,26246.635
2.446648351112432e-09,26245.014
2.4469569216107514e-09,26246.572
2.4472654921090714e-09,26245.217
2.447574062607391e-09,26246.367
2.4478826331057116e-09,26250.025
2.448191203604031e-09,26252.885
2.448499774102351e-09,26253.314
2.44880834460067e-09,26250.838
2.4491169150989903e-09,26258.555
2.44942548559731e-09,26259.559
2.4497340560956304e-09,26265.873
2.4500426265939497e-09,26267.807
2.45035119709227e-09,26277.73
2.45065976759059e-09,26283.947
2.45096833808891e-09,26290.287
2.451276908587229e-09,26291.236
2.4515854790855497e-09,26296.453
2.4518940495838694e-09,26297.45
2.45220262008219e-09,26298.207
2.4525111905805087e-09,26297.436
2.4528197610788288e-09,26299.324
2.453128331577148e-09,26302.35
2.4534369020754685e-09,26308.643
2.453745472573788e-09,26313.943
2.4540540430721087e-09,26318.299
2.454362613570428e-09,26326.281
2.454671184068748e-09,26334.24
2.4549797545670677e-09,26346.303
2.455288325065388e-09,26352.705
2.4555968955637075e-09,26360.418
2.455905466062028e-09,26364.355
2.4562140365603472e-09,26374.412
2.456522607058667e-09,26378.375
2.4568311775569865e-09,26385.143
2.457139748055307e-09,26393.404
2.4574483185536263e-09,26399.986
2.457756889051947e-09,26405.88
2.458065459550266e-09,26417.695
2.4583740300485865e-09,26428.066
2.458682600546906e-09,26435.31
2.4589911710452263e-09,26442.088
2.459299741543546e-09,26447.723
2.459608312041866e-09,26460.703
2.4599168825401853e-09,26465.836
2.460225453038506e-09,26473.406
2.4605340235368255e-09,26479.547
2.460842594035145e-09,26491.846
2.461151164533465e-09,26499.652
2.461459735031785e-09,26506.125
2.461768305530105e-09,26514.49
2.4620768760284246e-09,26525.08
2.4623854465267447e-09,26530.28
2.462694017025065e-09,26527.865
2.4630025875233845e-09,26522.893
2.463311158021704e-09,26523.74
2.4636197285200242e-09,26523.826
2.4639282990183443e-09,26517.514
2.464236869516664e-09,26510.887
2.4645454400149836e-09,26509.93
2.4648540105133037e-09,26507.7
2.465162581011623e-09,26503.303
2.465471151509943e-09,26496.059
2.465779722008263e-09,26490.58
2.466088292506583e-09,26488.605
2.466396863004903e-09,26487.71
2.466705433503223e-09,26482.693
2.4670140040015426e-09,26482.707
2.4673225744998623e-09,26482.578
2.4676311449981824e-09,26480.684
2.4679397154965025e-09,26473.191
2.4682482859948226e-09,26465.898
2.468556856493142e-09,26459.105
2.4688654269914615e-09,26455.951
2.469173997489781e-09,26446.777
2.4694825679881012e-09,26440.568
2.4697911384864213e-09,26438.012
2.4700997089847414e-09,26437.959
2.470408279483061e-09,26441.416
2.4707168499813807e-09,26440.441
2.471025420479701e-09,26435.94
2.471333990978021e-09,26432.176
2.4716425614763406e-09,26426.184
2.4719511319746607e-09,26416.758
2.4722597024729803e-09,26409.477
2.4725682729713004e-09,26400.71
2.4728768434696197e-09,26395.363
2.4731854139679397e-09,26392.412
2.4734939844662594e-09,26385.342
2.4738025549645795e-09,26380.557
2.474111125462899e-09,26378.662
2.4744196959612192e-09,26375.39
2.474728266459539e-09,26367.246
2.475036836957859e-09,26360.39
2.475345407456179e-09,26351.928
2.475653977954499e-09,26348.385
2.4759625484528184e-09,26345.252
2.4762711189511385e-09,26335.127
2.4765796894494586e-09,26331.576
2.476888259947778e-09,26331.527
2.477196830446098e-09,26322.963
2.477505400944418e-09,26317.193
2.4778139714427373e-09,26309.744
2.4781225419410577e-09,26305.924
2.4784311124393774e-09,26302.738
2.478739682937698e-09,26300.102
2.479048253436017e-09,26291.36
2.4793568239343372e-09,26287.092
2.479665394432657e-09,26280.812
2.4799739649309774e-09,26273.227
2.4802825354292967e-09,26262.873
2.4805911059276168e-09,26252.764
2.480899676425936e-09,26242.797
2.481208246924256e-09,26236.203
2.4815168174225758e-09,26227.45
2.4818253879208963e-09,26223.61
2.4821339584192155e-09,26213.457
2.482442528917536e-09,26210.4
2.4827510994158557e-09,26207.336
2.4830596699141758e-09,26206.879
2.483368240412495e-09,26199.58
2.4836768109108155e-09,26200.084
2.483985381409135e-09,26195.178
2.4842939519074557e-09,26193.96
2.484602522405775e-09,26190.547
2.4849110929040946e-09,26187.88
2.485219663402414e-09,26178.053
2.4855282339007343e-09,26171.346
2.485836804399054e-09,26165.156
2.4861453748973745e-09,26154.777
2.4864539453956938e-09,26151.664
2.486762515894014e-09,26146.867
2.4870710863923335e-09,26142.576
2.487379656890654e-09,26141.8
2.4876882273889733e-09,26144.055
2.4879967978872938e-09,26140.688
2.4883053683856134e-09,26139.34
2.4886139388839335e-09,26137.084
2.4889225093822528e-09,26137.379
2.489231079880573e-09,26135.541
2.489539650378892e-09,26130.129
2.4898482208772126e-09,26122.72
2.4901567913755323e-09,26119.842
2.4904653618738524e-09,26122.732
2.4907739323721716e-09,26117.37
2.491082502870492e-09,26114.154
2.4913910733688118e-09,26111.242
2.4916996438671323e-09,26117.45
2.4920082143654515e-09,26123.04
2.4923167848637716e-09,26127.848
2.4926253553620913e-09,26133.055
2.492933925860411e-09,26140.994
2.4932424963587306e-09,26144.965
2.493551066857051e-09,26150.963
2.4938596373553704e-09,26153.219
2.4941682078536904e-09,26157.525
2.4944767783520105e-09,26164.107
2.4947853488503306e-09,26167.164
2.4950939193486503e-09,26171.422
2.4954024898469704e-09,26178.44
2.49571106034529e-09,26182.43
2.49601963084361e-09,26187.967
2.4963282013419298e-09,26193.826
2.49663677184025e-09,26196.799
2.496945342338569e-09,26205.926
2.497253912836889e-09,26217.64
2.497562483335209e-09,26223.902
2.497871053833529e-09,26235.955
2.4981796243318486e-09,26245.682
2.4984881948301687e-09,26254.89
2.4987967653284888e-09,26269.594
2.4991053358268085e-09,26275.924
2.499413906325128e-09,26279.883
2.499722476823448e-09,26292.752
2.5000310473217683e-09,26304.11
2.5003396178200884e-09,26319.898
2.500648188318408e-09,26330.652
2.5009567588167273e-09,26344.635
2.501265329315047e-09,26359.281
2.501573899813367e-09,26375.182
2.501882470311687e-09,26388.674
2.502191040810007e-09,26399.049
2.502499611308327e-09,26409.498
2.5028081818066465e-09,26413.271
2.5031167523049666e-09,26422.795
2.5034253228032867e-09,26428.94
2.5037338933016064e-09,26442.393
2.5040424637999265e-09,26454.816
2.5043510342982465e-09,26467.307
2.504659604796566e-09,26475.82
2.504968175294886e-09,26488.111
2.5052767457932055e-09,26502.385
2.5055853162915252e-09,26511.727
2.5058938867898453e-09,26515.95
2.5062024572881654e-09,26520.658
2.506511027786485e-09,26527.664
2.5068195982848047e-09,26538.525
2.507128168783125e-09,26542.623
2.507436739281445e-09,26549.576
2.5077453097797646e-09,26561.502
2.5080538802780846e-09,26568.457
2.5083624507764043e-09,26569.873
2.5086710212747244e-09,26573.896
2.508979591773044e-09,26578.705
2.5092881622713637e-09,26579.896
2.509596732769684e-09,26579.262
2.5099053032680035e-09,26577.771
2.510213873766323e-09,26576.01
2.5105224442646432e-09,26569.248
2.5108310147629633e-09,26567.625
2.511139585261283e-09,26565.252
2.511448155759603e-09,26560.01
2.5117567262579227e-09,26552.898
2.5120652967562424e-09,26544.61
2.5123738672545625e-09,26536.854
2.5126824377528826e-09,26530.082
2.5129910082512026e-09,26520.297
2.513299578749522e-09,26512.283
2.5136081492478416e-09,26501.684
2.5139167197461616e-09,26495.617
2.5142252902444813e-09,26487.78
2.5145338607428014e-09,26481.543
2.5148424312411215e-09,26472.395
2.515151001739441e-09,26458.88
2.515459572237761e-09,26446.31
2.515768142736081e-09,26433.535
2.516076713234401e-09,26423.777
2.5163852837327207e-09,26409.656
2.5166938542310407e-09,26395.219
2.5170024247293604e-09,26382.076
2.5173109952276797e-09,26371.451
2.5176195657259997e-09,26357.047
2.51792813622432e-09,26345.127
2.5182367067226395e-09,26331.398
2.5185452772209596e-09,26318.877
2.5188538477192797e-09,26304.135
2.5191624182175993e-09,26293.146
2.519470988715919e-09,26283.578
2.519779559214239e-09,26279.129
2.520088129712559e-09,26270.773
2.5203967002108792e-09,26263.049
2.5207052707091985e-09,26254.62
2.5210138412075186e-09,26242.31
2.521322411705838e-09,26236.562
2.521630982204158e-09,26223.059
2.521939552702478e-09,26213.182
2.522248123200798e-09,26199.914
2.5225566936991177e-09,26189.078
2.5228652641974374e-09,26183.457
2.5231738346957575e-09,26173.906
2.5234824051940776e-09,26162.205
2.5237909756923972e-09,26156.658
2.5240995461907173e-09,26149.775
2.524408116689037e-09,26140.215
2.524716687187357e-09,26129.885
2.5250252576856768e-09,26124.285
2.525333828183997e-09,26123.797
2.525642398682316e-09,26123.457
2.525950969180636e-09,26114.129
2.526259539678956e-09,26108.516
2.5265681101772763e-09,26107.85
2.5268766806755956e-09,26102.41
2.527185251173916e-09,26093.49
2.5274938216722358e-09,26090.072
2.527802392170556e-09,26084.014
2.528110962668875e-09,26080.504
2.5284195331671956e-09,26082.14
2.5287281036655153e-09,26080.48
2.5290366741638358e-09,26078.066
2.529345244662155e-09,26078.578
2.5296538151604747e-09,26077.459
2.529962385658794e-09,26076.314
2.5302709561571144e-09,26070.889
2.530579526655434e-09,26066.191
2.5308880971537546e-09,26062.484
2.531196667652074e-09,26061.943
2.531505238150394e-09,26054.312
2.5318138086487136e-09,26056.602
2.532122379147034e-09,26058.926
2.5324309496453533e-09,26062.125
2.532739520143674e-09,26061.316
2.5330480906419935e-09,26065.78
2.5333566611403128e-09,26065.219
2.5336652316386324e-09,26066.73
2.533973802136953e-09,26059.385
2.534282372635272e-09,26054.275
2.5345909431335927e-09,26047.514
2.5348995136319124e-09,26046.84
2.5352080841302324e-09,26042.059
2.5355166546285517e-09,26039.707
2.535825225126872e-09,26041.666
2.536133795625192e-09,26042.02
2.5364423661235123e-09,26044.762
2.5367509366218316e-09,26042.982
2.5370595071201517e-09,26045.918
2.5373680776184714e-09,26051.496
2.537676648116791e-09,26057.486
2.5379852186151107e-09,26058.352
2.538293789113431e-09,26060.547
2.5386023596117504e-09,26064.734
2.5389109301100705e-09,26074.896
2.53921950060839e-09,26079.18
2.5395280711067107e-09,26075.604
2.53983664160503e-09,26072.46
2.5401452121033504e-09,26075.176
2.5404537826016697e-09,26080.334
2.54076235309999e-09,26082.553
2.5410709235983094e-09,26082.055
2.54137949409663e-09,26081.912
2.5416880645949496e-09,26089.465
2.5419966350932693e-09,26094.457
2.542305205591589e-09,26097.07
2.542613776089909e-09,26099.545
2.5429223465882287e-09,26108.133
2.5432309170865488e-09,26116.865
2.543539487584869e-09,26120.27
2.543848058083189e-09,26122.576
2.544156628581508e-09,26130.645
2.5444651990798283e-09,26135.842
2.5447737695781484e-09,26139.94
2.5450823400764684e-09,26141.494
2.545390910574788e-09,26142.123
2.5456994810731078e-09,26148.174
2.546008051571427e-09,26158.078
2.546316622069747e-09,26159.309
2.546625192568067e-09,26162.252
2.5469337630663873e-09,26170.586
2.547242333564707e-09,26178.1
2.547550904063027e-09,26181.299
2.5478594745613467e-09,26184.412
2.5481680450596668e-09,26185.385
2.5484766155579865e-09,26189.658
2.5487851860563065e-09,26191.861
2.5490937565546266e-09,26194.643
2.549402327052946e-09,26192.725
2.5497108975512655e-09,26194.965
2.5500194680495856e-09,26201.572
2.5503280385479053e-09,26202.63
2.5506366090462254e-09,26203.72
2.5509451795445455e-09,26206.422
2.551253750042865e-09,26212.385
2.551562320541185e-09,26215.031
2.551870891039505e-09,26217.963
2.552179461537825e-09,26217.055
2.552488032036145e-09,26221.154
2.5527966025344647e-09,26229.16
2.5531051730327844e-09,26234.85
2.5534137435311045e-09,26237.822
2.5537223140294237e-09,26241.32
2.554030884527744e-09,26241.994
2.554339455026064e-09,26248.947
2.5546480255243836e-09,26249.117
2.5549565960227032e-09,26246.213
2.5552651665210233e-09,26246.385
2.5555737370193434e-09,26246.537
2.555882307517663e-09,26245.121
2.556190878015983e-09,26246.562
2.556499448514303e-09,26246.504
2.5568080190126225e-09,26248.025
2.5571165895109426e-09,26254.059
2.5574251600092626e-09,26253.836
2.5577337305075827e-09,26257.713
2.558042301005902e-09,26257.824
2.558350871504222e-09,26261.625
2.558659442002542e-09,26262.846
2.5589680125008614e-09,26267.578
2.559276582999182e-09,26267.98
2.5595851534975016e-09,26269.203
2.559893723995822e-09,26266.037
2.5602022944941413e-09,26269.742
2.5605108649924614e-09,26275.162
2.560819435490781e-09,26279.05
2.5611280059891016e-09,26282.389
2.561436576487421e-09,26283.357
2.561745146985741e-09,26287.81
2.56205371748406e-09,26294.977
2.5623622879823802e-09,26299.283
2.5626708584807e-09,26293.447
2.5629794289790204e-09,26294.59
2.5632879994773397e-09,26298.56
2.56359656997566e-09,26297.686
2.5639051404739794e-09,26300.82
2.5642137109723e-09,26302.92
2.564522281470619e-09,26308.03
2.5648308519689397e-09,26308.184
2.5651394224672593e-09,26309.752
2.5654479929655794e-09,26309.035
2.5657565634638987e-09,26314.268
2.5660651339622187e-09,26312.05
2.566373704460538e-09,26311.318
2.5666822749588585e-09,26313.918
2.566990845457178e-09,26314.514
2.5672994159554982e-09,26309.125
2.5676079864538175e-09,26306.174
2.567916556952138e-09,26302.775
2.5682251274504577e-09,26299.549
2.568533697948778e-09,26293.988
2.5688422684470974e-09,26286.723
2.5691508389454175e-09,26282.797
2.569459409443737e-09,26287.383
2.569767979942057e-09,26286.281
2.5700765504403765e-09,26284.715
2.570385120938697e-09,26285.355
2.5706936914370163e-09,26283.69
2.5710022619353363e-09,26279.898
2.571310832433656e-09,26282.572
2.5716194029319765e-09,26274.508
2.5719279734302958e-09,26271.406
2.5722365439286162e-09,26268.85
2.572545114426936e-09,26262.227
2.572853684925256e-09,26254.23
2.5731622554235753e-09,26255.117
2.5734708259218958e-09,26248.4
2.573779396420215e-09,26247.072
2.574087966918535e-09,26241.533
2.5743965374168548e-09,26236.037
2.574705107915175e-09,26231.818
2.5750136784134945e-09,26226.42
2.5753222489118146e-09,26214.438
2.5756308194101347e-09,26205.547
2.5759393899084548e-09,26199.443
2.576247960406774e-09,26192.887
2.576556530905094e-09,26186.14
2.576865101403414e-09,26184.375
2.5771736719017343e-09,26187.146
2.577482242400054e-09,26185.354
2.577790812898374e-09,26186.332
2.5780993833966933e-09,26188.818
2.578407953895013e-09,26194.73
2.578716524393333e-09,26196.592
2.579025094891653e-09,26199.875
2.5793336653899728e-09,26201.473
2.579642235888293e-09,26203.525
2.5799508063866125e-09,26203.3
2.5802593768849326e-09,26206.35
2.5805679473832523e-09,26203.018
2.5808765178815723e-09,26206.207
2.5811850883798924e-09,26203.727
2.581493658878212e-09,26201.992
2.5818022293765318e-09,26203.408
2.5821107998748514e-09,26208.41
2.582419370373171e-09,26207.217
2.582727940871491e-09,26209.043
2.5830365113698113e-09,26214.248
2.5833450818681314e-09,26221.77
2.5836536523664506e-09,26226.67
2.5839622228647707e-09,26235.959
2.5842707933630908e-09,26238.738
2.5845793638614104e-09,26242.484
2.5848879343597305e-09,26242.08
2.58519650485805e-09,26241.729
2.5855050753563703e-09,26241.422
2.58581364585469e-09,26244.842
2.5861222163530096e-09,26246.652
2.5864307868513297e-09,26255.049
2.5867393573496494e-09,26261.623
2.5870479278479694e-09,26267.926
2.587356498346289e-09,26276.762
2.5876650688446088e-09,26294.225
2.587973639342929e-09,26300.918
2.588282209841249e-09,26305.158
2.588590780339569e-09,26309.52
2.5888993508378883e-09,26319.613
2.5892079213362084e-09,26327.676
2.5895164918345284e-09,26333.95
2.5898250623328485e-09,26339.273
2.5901336328311678e-09,26344.406
2.590442203329488e-09,26356.639
2.5907507738278075e-09,26360.457
2.591059344326127e-09,26367.936
2.5913679148244473e-09,26374.725
2.5916764853227674e-09,26383.21
2.591985055821087e-09,26391.635
2.592293626319407e-09,26401.82
2.5926021968177268e-09,26411.406
2.592910767316047e-09,26423.668
2.5932193378143665e-09,26436.715
2.5935279083126866e-09,26450.414
2.5938364788110067e-09,26455.455
2.5941450493093264e-09,26465.371
2.5944536198076456e-09,26473.738
2.5947621903059657e-09,26481.877
2.5950707608042854e-09,26491.627
2.5953793313026055e-09,26496.438
2.5956879018009255e-09,26506.258
2.5959964722992452e-09,26521.58
2.596305042797565e-09,26529.691
2.596613613295885e-09,26536.182
2.596922183794205e-09,26546.15
2.597230754292525e-09,26550.37
2.597539324790845e-09,26553.049
2.5978478952891645e-09,26562.877
2.5981564657874845e-09,26570.916
2.598465036285804e-09,26577.533
2.598773606784124e-09,26575.762
2.599082177282444e-09,26580.32
2.5993907477807636e-09,26591.363
2.5996993182790837e-09,26592.994
2.6000078887774034e-09,26592.207
2.6003164592757235e-09,26588.885
2.600625029774043e-09,26597.23
2.6009336002723632e-09,26603.037
2.6012421707706833e-09,26602.393
2.6015507412690026e-09,26600.8
2.6018593117673226e-09,26604.389
2.6021678822656427e-09,26603.432
2.602476452763962e-09,26603.967
2.602785023262282e-09,26603.71
2.603093593760602e-09,26607.383
2.603402164258922e-09,26603.275
2.6037107347572415e-09,26605.732
2.6040193052555616e-09,26600.95
2.6043278757538816e-09,26601.781
2.6046364462522017e-09,26597.928
2.6049450167505214e-09,26592.75
2.605253587248841e-09,26598.098
2.605562157747161e-09,26600.096
2.605870728245481e-09,26596.508
2.606179298743801e-09,26597.828
2.6064878692421206e-09,26599.479
2.6067964397404402e-09,26596.598
2.6071050102387603e-09,26590.67
2.60741358073708e-09,26589.262
2.6077221512354005e-09,26591.59
2.6080307217337197e-09,26591.957
2.6083392922320402e-09,26583.93
2.6086478627303595e-09,26582.543
2.60895643322868e-09,26591.326
2.6092650037269992e-09,26595.084
2.6095735742253197e-09,26589.197
2.6098821447236394e-09,26586.68
2.6101907152219595e-09,26588.557
2.6104992857202787e-09,26594.121
2.610807856218599e-09,26593.965
2.611116426716918e-09,26587.01
2.6114249972152386e-09,26589.852
2.6117335677135582e-09,26590.43
2.6120421382118783e-09,26590.043
2.6123507087101976e-09,26595.848
2.612659279208518e-09,26595.156
2.6129678497068377e-09,26597.822
2.6132764202051582e-09,26604.543
2.6135849907034775e-09,26610.023
2.6138935612017976e-09,26614.617
2.6142021317001172e-09,26622.98
2.614510702198437e-09,26626.97
2.6148192726967566e-09,26638.816
2.615127843195077e-09,26645.322
2.6154364136933963e-09,26647.758
2.615744984191717e-09,26652.691
2.616053554690036e-09,26656.746
2.6163621251883566e-09,26660.988
2.616670695686676e-09,26666.121
2.6169792661849963e-09,26667.412
2.617287836683316e-09,26675.95
2.617596407181636e-09,26678.684
2.6179049776799553e-09,26683.924
2.618213548178276e-09,26689.785
2.6185221186765955e-09,26692.494
2.618830689174915e-09,26697.344
2.619139259673235e-09,26702.7
2.619447830171555e-09,26709.15
2.619756400669874e-09,26718.234
2.6200649711681947e-09,26723.629
2.6203735416665143e-09,26721.238
2.620682112164835e-09,26722.453
2.620990682663154e-09,26723.266
2.621299253161474e-09,26721.482
2.621607823659794e-09,26719.934
2.6219163941581143e-09,26721.537
2.6222249646564336e-09,26722.25
2.6225335351547537e-09,26726.318
2.622842105653073e-09,26729.555
2.623150676151393e-09,26734.059
2.623459246649713e-09,26738.904
2.623767817148033e-09,26735.691
2.624076387646353e-09,26735.648
2.624384958144673e-09,26734.396
2.6246935286429926e-09,26731.145
2.6250020991413127e-09,26732.766
2.6253106696396323e-09,26734.113
2.6256192401379524e-09,26733.959
2.6259278106362725e-09,26732.418
2.626236381134592e-09,26730.547
2.626544951632912e-09,26729.041
2.6268535221312315e-09,26726.705
2.627162092629551e-09,26718.482
2.6274706631278713e-09,26710.006
2.6277792336261914e-09,26703.494
2.6280878041245114e-09,26702.283
2.6283963746228307e-09,26695.48
2.6287049451211508e-09,26687.05
2.629013515619471e-09,26684.627
2.629322086117791e-09,26677.492
2.6296306566161106e-09,26672.16
2.6299392271144307e-09,26667.3
2.6302477976127504e-09,26661.512
2.63055636811107e-09,26659.936
2.6308649386093897e-09,26652.75
2.6311735091077098e-09,26645.205
2.6314820796060294e-09,26647.996
2.6317906501043495e-09,26634.672
2.632099220602669e-09,26621.44
2.6324077911009893e-09,26618.44
2.632716361599309e-09,26614.76
2.633024932097629e-09,26606.541
2.633333502595949e-09,26605.688
2.6336420730942688e-09,26596.273
2.6339506435925884e-09,26595.805
2.6342592140909085e-09,26594.758
2.6345677845892286e-09,26586.053
2.634876355087548e-09,26584.227
2.635184925585868e-09,26585.215
2.635493496084188e-09,26578.914
2.6358020665825073e-09,26579.834
2.6361106370808274e-09,26581.639
2.6364192075791474e-09,26582.557
2.636727778077467e-09,26589.213
2.637036348575787e-09,26591.4
2.637344919074107e-09,26591.969
2.637653489572427e-09,26591.215
2.6379620600707466e-09,26595.79
2.6382706305690667e-09,26595.193
2.6385792010673868e-09,26593.852
2.638887771565706e-09,26588.771
2.639196342064026e-09,26595.102
2.6395049125623458e-09,26596.727
2.6398134830606663e-09,26606.883
2.6401220535589855e-09,26613.133
2.640430624057306e-09,26619.693
2.6407391945556257e-09,26623.102
2.6410477650539458e-09,26628.363
2.641356335552265e-09,26627.365
2.6416649060505855e-09,26632.67
2.6419734765489052e-09,26638.125
2.6422820470472257e-09,26640.383
2.642590617545545e-09,26650.537
2.6428991880438646e-09,26665.35
2.643207758542184e-09,26673.404
2.6435163290405044e-09,26678.379
2.643824899538824e-09,26686.145
2.6441334700371445e-09,26693.041
2.644442040535464e-09,26699.05
2.644750611033784e-09,26708.959
2.6450591815321035e-09,26717.43
2.645367752030424e-09,26725.814
2.6456763225287433e-09,26730.428
2.645984893027064e-09,26742.06
2.646293463525383e-09,26753.457
2.6466020340237035e-09,26755.902
2.646910604522023e-09,26759.516
2.647219175020343e-09,26762.62
2.647527745518662e-09,26771.348
2.6478363160169826e-09,26779.35
2.648144886515302e-09,26784.611
2.6484534570136224e-09,26792.773
2.6487620275119416e-09,26798.385
2.649070598010262e-09,26797.26
2.649379168508582e-09,26800.473
2.649687739006902e-09,26810.47
2.649996309505221e-09,26816.2
2.6503048800035416e-09,26821.168
2.650613450501861e-09,26819.3
2.650922021000181e-09,26821.785
2.6512305914985006e-09,26828.357
2.6515391619968207e-09,26833.244
2.65184773249514e-09,26826.105
2.6521563029934605e-09,26821.008
2.65246487349178e-09,26815.861
2.6527734439901006e-09,26821.572
2.65308201448842e-09,26828.299
2.65339058498674e-09,26825.416
2.6536991554850592e-09,26825.775
2.6540077259833797e-09,26830.508
2.6543162964816994e-09,26835.205
2.65462486698002e-09,26838.682
2.654933437478339e-09,26831.053
2.6552420079766592e-09,26832.072
2.6555505784749785e-09,26838.754
2.655859148973299e-09,26830.303
2.6561677194716187e-09,26828.469
2.6564762899699387e-09,26830.834
2.656784860468259e-09,26825.693
2.6570934309665785e-09,26826.174
2.657402001464898e-09,26826.74
2.6577105719632182e-09,26821.219
2.6580191424615383e-09,26814.941
2.658327712959858e-09,26804.896
2.658636283458178e-09,26796.973
2.6589448539564973e-09,26789.984
2.659253424454817e-09,26783.125
2.659561994953137e-09,26773.506
2.659870565451457e-09,26768.848
2.6601791359497772e-09,26769.828
2.660487706448097e-09,26771.1
2.6607962769464166e-09,26764.617
2.6611048474447367e-09,26757.656
2.6614134179430563e-09,26748.86
2.6617219884413764e-09,26739.932
2.6620305589396965e-09,26724.742
2.662339129438016e-09,26719.246
2.662647699936336e-09,26711.812
2.662956270434656e-09,26703.006
2.6632648409329756e-09,26693.598
2.6635734114312953e-09,26690.537
2.6638819819296153e-09,26684.836
2.664190552427935e-09,26681.922
2.6644991229262547e-09,26668.227
2.6648076934245748e-09,26657.979
2.665116263922895e-09,26649.94
2.665424834421215e-09,26646.963
2.6657334049195346e-09,26641.516
2.6660419754178543e-09,26632.625
2.6663505459161743e-09,26620.973
2.6666591164144944e-09,26614.248
2.666967686912814e-09,26607.78
2.6672762574111338e-09,26601.39
2.6675848279094534e-09,26593.066
2.667893398407773e-09,26581.334
2.668201968906093e-09,26571.79
2.6685105394044133e-09,26567.145
2.668819109902733e-09,26561.719
2.669127680401053e-09,26552.008
2.669436250899373e-09,26538.924
2.6697448213976928e-09,26527.033
2.6700533918960124e-09,26523.414
2.6703619623943325e-09,26511.625
2.6706705328926526e-09,26498.363
2.6709791033909727e-09,26491.047
2.671287673889292e-09,26481.941
2.6715962443876116e-09,26465.625
2.6719048148859313e-09,26458.555
2.6722133853842513e-09,26449.688
2.6725219558825714e-09,26439.838
2.6728305263808915e-09,26428.969
2.673139096879211e-09,26418.334
2.673447667377531e-09,26409.281
2.673756237875851e-09,26404.664
2.674064808374171e-09,26390.834
2.6743733788724907e-09,26380.135
2.6746819493708108e-09,26372.09
2.6749905198691304e-09,26360.256
2.6752990903674497e-09,26347.652
2.6756076608657698e-09,26335.51
2.67591623136409e-09,26325.625
2.6762248018624095e-09,26314.295
2.6765333723607296e-09,26301.74
2.6768419428590493e-09,26292.51
2.6771505133573694e-09,26287.934
2.677459083855689e-09,26270.139
2.677767654354009e-09,26265.453
2.678076224852329e-09,26262.504
2.678384795350649e-09,26253.043
2.6786933658489685e-09,26246.97
2.6790019363472886e-09,26242.73
2.679310506845608e-09,26232.95
2.679619077343928e-09,26229.01
2.679927647842248e-09,26230.22
2.680236218340568e-09,26223.373
2.6805447888388874e-09,26211.809
2.6808533593372074e-09,26201.047
2.6811619298355275e-09,26199.047
2.681470500333847e-09,26191.717
2.6817790708321673e-09,26185.707
2.6820876413304874e-09,26176.855
2.682396211828807e-09,26172.486
2.6827047823271267e-09,26173.812
2.6830133528254468e-09,26176.404
2.683321923323767e-09,26172.297
2.683630493822086e-09,26171.86
2.683939064320406e-09,26175.89
2.684247634818726e-09,26180.877
2.684556205317046e-09,26173.46
2.6848647758153656e-09,26169.191
2.6851733463136857e-09,26171.8
2.6854819168120058e-09,26164.158
2.6857904873103255e-09,26162.771
2.686099057808645e-09,26164.494
2.6864076283069652e-09,26157.74
2.6867161988052853e-09,26154.879
2.687024769303605e-09,26151.844
2.687333339801925e-09,26147.404
2.6876419103002443e-09,26143.889
2.687950480798564e-09,26135.717
2.6882590512968845e-09,26130.049
2.688567621795204e-09,26124.264
2.6888761922935246e-09,26122.807
2.689184762791844e-09,26117.617
2.689493333290164e-09,26111.945
2.6898019037884836e-09,26109.771
2.690110474286804e-09,26103.803
2.6904190447851234e-09,26090.168
2.690727615283444e-09,26079.197
2.6910361857817635e-09,26075.98
2.691344756280083e-09,26069.828
2.6916533267784025e-09,26063.326
2.691961897276723e-09,26057.76
2.6922704677750422e-09,26051.283
2.6925790382733627e-09,26048.883
2.6928876087716824e-09,26050.28
2.6931961792700025e-09,26043.895
2.6935047497683217e-09,26040.314
2.6938133202666422e-09,26030.217
2.694121890764962e-09,26023.195
2.6944304612632824e-09,26023.559
2.6947390317616016e-09,26021.17
2.6950476022599217e-09,26010.816
